Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;clusters
10.779.342.495.520.100;0.2757569579109702;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.3168052938722535;0.9499190743107577;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8261129597039816;12.002.635.379.260.300;0.14689972029813833;0.8556366034783669;-0.855636603478367;-0.33411938778345457;14.897.770.954.542.400;-14.897.770.954.542.400;3
12.074.011.092.920.100;0.08515111179269023;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.32028125135145974;0.9697336117481845;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8554904345982262;11.862.961.865.329.800;0.21111915640382353;0.8504668687189435;-0.8504668687189436;-0.3341189420988561;14.931.205.752.747.700;-14.931.205.752.747.700;3
12.140.893.693.046.300;0.23923096613670208;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.3238699221417435;0.9242922725583506;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.880961158264066;1.161.940.154.637.280;0.2795515497015892;0.8458738714368785;-0.8458738714368788;-0.3341184769964639;1.495.548.033.226.660;-14.955.480.332.266.600;3
1.366.562.718.820.080;0.4353807771052957;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.17113884684050323;10.219.118.936.667.400;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.9072853250697641;11.335.890.675.494.600;0.3535874765474668;0.8398259729073503;-0.8398259729073505;-0.33411802298995386;14.971.052.704.033.400;-14.971.052.704.033.400;3
-0.7833308378046456;-0.20452147618874836;0.12094907916342956;-0.12490955148390177;0.3035179012380087;-0.7538856392542264;-0.19408231278115917;-0.45799446329325877;-1.081.895.587.759.360;-0.5025295306286933;-0.817306575241421;0.628135845007408;-0.2485830243597737;-0.8032273057395597;-0.5600756338204422;0.5600756338204422;0.018118292543310578;0.03972797769797966;-0.03972797769797966;3
-0.6736531273825336;-0.20940741811613015;0.20429800409093152;0.05872005263792192;0.3221523561196201;-0.7707418227802701;-0.18974581691183115;-0.45799446329325877;-10.039.098.609.623.900;-0.4386043770396669;-0.7442206586966201;0.6251198918981528;-0.2496527532116361;-0.797013671201454;-0.5832107762470861;0.5832107762470862;0.027294683220733022;0.02214805637434131;-0.02214805637434131;3
-0.5448283772722916;-0.2206934655188718;0.18241928845610966;0.015027861521351282;0.32085445954102815;-0.7310167711132058;-0.1496501544514555;-0.45799446329325877;-0.9534774654744885;-0.39415261638245863;-0.6945084853024758;0.625877984996462;-0.2577268936418883;-0.7898870798053723;-0.5989123357259183;0.5989123357259184;0.03587247232489729;0.005875947516223034;-0.005875947516223034;3
-0.40584089060453343;-0.28943057046760545;0.19246906390989255;0.03640542071276918;0.3115055588488146;-0.6020287037382386;-0.11307911985120642;-0.45799446329325877;-0.8870439352773547;-0.3224805162529273;-0.6252586486896944;0.6209289629867928;-0.2572724109948733;-0.7819921761037684;-0.6211921383617878;0.6211921383617878;0.04508175027226611;-0.013372288230648734;0.013372288230648734;3
-0.4027609898072381;-0.31054920787875495;0.21315200658764838;0.06508714925639184;0.3240660000449208;-0.570414782188199;-0.08677499985379124;-0.45799446329325877;-0.9730160500377566;-0.5150275889628936;-0.7534021820400696;0.612636408961144;-0.25390410028070987;-0.7714782302603722;-0.632021534849059;0.6320215348490918;0.053974787257307796;-0.028396454370803067;0.028396454370803067;3
-0.15245823748982307;-0.2831176755398533;0.25908564321743305;0.14912433631385227;0.3312433424951769;-0.46853725926166195;-0.023652407192609692;-0.45799446329325877;-0.9206342965089913;-0.47348011587283756;-0.7047790620564889;0.6057089453371565;-0.2561875495938667;-0.7573867275563144;-0.6172092191473724;0.6172092191473725;0.06184134696141327;-0.0379984002057145;0.0379984002057145;3
-0.00043595489859735306;-0.2360000686717494;0.1935809350017925;0.17535991871417653;0.29994476374926554;-0.41772121993138434;-0.0015038783129761642;-0.45799446329325877;-0.8784684860843122;-0.4486997889850784;-0.6711429982424534;0.5987617570885833;-0.26099294304876197;-0.7406355120702804;-0.5841741854682294;0.5841741854682295;0.06894472172209061;-0.04476491711533846;0.04476491711533846;3
0.2653021963722871;-0.22990710266934272;0.24244274894336873;0.18872716643954887;0.33613444843982476;-0.41271576257488074;0.024899643974937567;-0.45799446329325877;-0.840414082609194;-0.4362372285368728;-0.6462148583907205;0.5842254775631673;-0.25391623736497665;-0.7234261088494486;-0.5570279569967709;0.5570279569968039;0.07660389014280777;-0.053652980063935506;0.053652980063935506;3
0.2718391014446405;-0.29014665422453967;0.2547761715348365;0.1274028493698978;0.3410724660473876;-0.32504734583055234;-0.09322075873765161;-0.45799446329325877;-0.8014867218330479;-0.4123228632363659;-0.615330324420317;0.5651094772486595;-0.23624477439734573;-0.7095063609326728;-0.5397894621944357;0.5397894621944358;0.08533442978351803;-0.06703294621049985;0.06703294621049985;3
0.40905302533666393;-0.22616604432366;0.26235955842210307;0.13673801889252152;0.3446885791034044;-0.24358929722290049;-0.11196219255065043;-0.45799446329325877;-0.7564184516814956;-0.37547979419527244;-0.5741977303067292;0.5475510543052111;-0.21851730856473453;-0.6982786113422551;-0.5128119250141041;0.5128119250141042;0.0917361656849155;-0.074647491197148;0.074647491197148;3
0.5210974130106787;-0.15022727908831576;0.27105118166644626;0.14013328254117302;0.36785330753699613;-0.07170072572360665;-0.05571230091908458;-0.45799446329325877;-0.7187080525665343;-0.3585211462395944;-0.5467619905620421;0.5124050428634738;-0.17276695226587938;-0.6864954852894984;-0.5243997741993517;0.5243997741993517;0.10163504530877784;-0.09257131010809562;0.09257131010809562;3
0.11493727453341318;-0.04838605300170503;0.6040695324874708;0.5679023694292319;0.47532351915765836;-0.055422369018052246;0.6561355325718258;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.2508895030373985;0.08147647334828317;0.33937423356260443;0.2172806025098075;-0.21728060250980752;-0.2952187442824762;-1.561.262.743.511.850;15.612.627.435.118.500;0
0.259035362036196;-0.02563490286263125;0.6119558401524217;0.54610205081593;0.49672412552328016;0.13129593013155633;0.6593058585618143;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.2669606799788685;0.08783884042277128;0.3599228790008451;0.2073025300506522;-0.20730253005061938;-0.29482970971015865;-15.671.252.834.711.300;1.567.125.283.471.130;0
0.42773556203945395;-0.04578497481101803;0.6395579169797497;0.6893612874176306;0.518124731888902;0.1670918622133919;0.6941794444516869;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.2802459774043986;0.08933612980078108;0.38082744356613424;0.19829238747658262;-0.19829238747658265;-0.2944213664536389;-15.729.878.234.304.100;15.729.878.234.304.100;0
0.5452317367542227;-0.02699656136115212;0.6277284554823236;0.6146173378863082;0.5109911964336951;0.21368255234272945;0.6948399290329358;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.29255571530684926;0.08760626249014833;0.40344322527142995;0.19244518984873132;-0.19244518984873135;-0.29400255145836857;-15.787.587.612.028.300;15.787.587.612.028.300;0
0.6480650524187085;-0.017568332937873337;0.6356147631472745;0.6675609688043282;0.518124731888902;0.270387181862053;0.6351321228881532;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.3061668709171471;0.08800318454118357;0.42604470309583303;0.18830529926427278;-0.1883052992642728;-0.2936111432919342;-15.844.380.967.883.900;15.844.380.967.883.900;0
0.764956718083466;0.1320754169575319;0.6395579169797497;0.6893612874176306;0.518124731888902;0.3603838437339039;0.7044830039191499;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.32256782325388095;0.09276888515328;0.4488137328553565;0.18256473183091743;-0.18256473183091745;-0.2932518392111;-1.590.025.830.187.080;15.900.258.301.870.800;0
0.8846319370482773;0.17886339218202063;0.6395579169797497;0.686246956187159;0.518124731888902;0.45628093397089226;0.7264110920165696;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.34260821484968296;0.10056418897235507;0.47458157985375216;0.17648999777183103;-0.17648999777183105;-0.2929134259023269;-15.955.677.624.923.400;1.595.567.762.492.340;0
0.9636047181748023;0.1380876155663704;0.6395579169797497;0.6893612874176306;0.518124731888902;0.49985332805190935;0.7640587131476841;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.36947936718568763;0.11749630975876543;0.5023843142380785;0.17138757772695004;-0.17138757772695007;-0.29261884595121135;-1.601.109.694.797.600;1.601.109.694.797.600;0
11.592.758.626.535.800;0.08682031944404399;0.6395579169797497;0.6893612874176306;0.518124731888902;0.6229982938930338;0.5801798057283516;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.40824776164836696;0.15500895083932462;0.5288712394070247;0.1689114723223082;-0.1689114723222754;-0.29241680843094586;-1.606.605.826.009.430;16.066.058.260.094.300;0
12.167.850.579.171.900;0.26510374364116823;0.6395579169797497;0.6893612874176306;0.518124731888902;0.7720370626750127;0.5138671537710934;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.4530664914346179;0.20798989103523072;0.549479820031603;0.16968173900735123;-0.16968173900735123;-0.2923055574181849;-16.120.103.550.343.900;16.120.103.550.343.900;0
12.598.282.110.305.200;0.4155737572428125;0.6395579169797497;0.6893612874176306;0.518124731888902;0.8880183033087201;0.6029004753232686;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.5005778352942605;0.26688042054041555;0.5684870230579387;0.16853473945164946;-0.16853473945164948;-0.29221713895685614;-16.174.148.840.593.600;16.174.148.840.593.600;0
-0.5282322379790072;-0.526971421179178;0.6198421478173726;0.6644466375738567;0.49672412552328016;-0.4303030593363778;0.2581275239120226;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.8207766587493829;10.039.597.435.338.800;0.3423080824191792;13.937.669.200.096.000;-13.937.669.200.096.000;-0.3314076133714028;-0.28428245753701564;0.28428245753701564;3
-0.3735903879760209;-0.5035964057327926;0.6158989939848974;0.6706753000348002;0.47532351915765836;-0.3500481559884045;0.287453039319417;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.8023081895910075;0.9663493179994557;0.3502477323758239;13.818.747.590.761.200;-13.818.747.590.761.200;-0.33140955515077375;-0.28080157443619114;0.28080157443619114;3
0.07356355048261423;-0.4907573637951824;0.6277284554823236;0.683132624956687;0.49672412552328016;-0.27282062627085174;0.3379140613267342;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.7795914548118583;0.9186616097389164;0.3614985889411392;13.699.600.084.399.400;-13.699.600.084.399.400;-0.331417137336889;-0.2784199175777323;0.2784199175777323;3
0.23094677873565356;-0.48981706304669964;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.23773123266248278;0.38784669566905255;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.7572663120357183;0.859162393558052;0.3857121233141472;13.589.526.581.124.100;-13.589.526.581.124.100;-0.3314256441798475;-0.2771832880550709;0.2771832880550709;3
0.4152939222892137;-0.4526980372008249;0.6316716093147987;0.683132624956687;0.503857660978487;-0.20381814240126608;0.4179647925739423;18.508.286.397.781.400;18.295.893.216.079.900;17.779.172.539.357.000;18.321.352.065.381.300;-0.7371185613260656;0.7915060797286341;0.42210219478804456;13.489.103.271.563.300;-1.348.910.327.156.330;-0.3314370174590204;-0.2770458847747752;0.2770458847747752;3
0.42931361182698435;-0.38444380108414344;0.6277284554823236;0.6737896312652718;0.503857660978487;-0.16088874371901407;0.4499322463063266;18.508.286.397.781.400;18.295.893.216.079.900;17.779.172.539.357.000;18.321.352.065.381.300;-0.722464081522042;0.7246661121321312;0.46693058374279606;1.340.106.337.616.440;-13.401.063.376.164.400;-0.3314489455322992;-0.2780077077368452;0.2780077077368452;3
0.5523312035043597;-0.3474133823596083;0.6356147631472745;0.686246956187159;0.5109911964336951;-0.07596796317153179;0.470803559073749;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.7244233990093732;0.6812913159721347;0.5154142082459617;13.234.793.586.303.800;-1.323.479.358.630.380;-0.33145856196346973;-0.2801145580347126;0.2801145580347126;3
0.4925410409532051;-0.2516641963901068;0.6395579169797497;0.6893612874176306;0.518124731888902;0.025549663315837936;0.5203399026673189;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.7391240930657998;0.6524187476032162;0.5703393072783247;13.003.253.848.008.600;-1.300.325.384.800.860;-0.3314645722329513;-0.2833206345749457;0.2833206345749457;3
0.8427275102849678;-0.263959306340755;0.6395579169797497;0.6893612874176306;0.518124731888902;0.1470757936824247;0.08891137419638911;18.508.286.397.781.400;18.295.893.216.079.900;17.779.172.539.357.000;18.321.352.065.381.300;-0.7519162572295063;0.6260895927627567;0.6193885917805013;12.844.633.737.895.400;-12.844.633.737.895.000;-0.3314654968897946;-0.28762593735754444;0.28762593735754444;3
0.9166955188113964;-0.2084979247998318;0.6395579169797497;0.6893612874176306;0.5109911964336951;0.2505753589283405;0.07173877508395217;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.763633354265244;0.6045018759185431;0.6616823176459576;12.743.702.851.718.000;-1.274.370.285.171.800;-0.33146475716431995;-0.29303046638250857;0.29303046638250857;3
0.8610033652853206;-0.06066341668250453;0.6395579169797497;0.6893612874176306;0.518124731888902;0.3620405024671925;0.24729557677956282;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-0.7817688990035118;0.5841590451348091;0.7135324413685993;12.600.086.211.531.100;-12.600.086.211.531.100;-0.33145837703210107;-0.2995342216498387;0.2995342216498387;0
0.9268069870490918;0.7032401714533698;0.6395579169797497;0.6893612874176306;0.518124731888902;0.43700620131144235;0.5463629951684745;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.827245495654635;10.091.898.969.812.300;0.34779941200675857;0.8446547741010966;-0.8446547741010968;-0.33410615501936985;0.643189684458983;-0.643189684458983;3
10.983.188.570.524.000;0.6920890965286766;0.6395579169797497;0.6893612874176306;0.518124731888902;0.42584077532818165;0.5417396030997418;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8492440602283494;0.9724469541549176;0.42326056938699325;0.8670355594126213;-0.8670355594125886;-0.3341051083078232;0.6408538286939562;-0.6408538286939562;3
12.698.729.021.057.100;0.7064898157884719;0.6395579169797497;0.6893612874176306;0.518124731888902;0.40038572218883745;0.5525715502322035;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8623882287747501;0.9165667973688799;0.5036795603562054;0.8867307994550191;-0.8867307994550192;-0.3341040921099524;0.6377851554340189;-0.6377851554340189;3
-2,50E+00;0.38722536894943826;0.6395579169797497;0.6893612874176306;0.518124731888902;0.3590751589811232;0.5578554268821831;-1.612.406.014.828.960;16.679.787.857.876.800;15.293.610.562.131.300;163.439.808.298.294;-0.938321615801635;0.5756864756854798;0.98706769421506;0.9787570360075293;-0.9787570360075294;-0.3341034624186421;0.6108083114026288;-0.6108083114026288;3
0.9303215745491594;10.209.208.050.357.200;0.6395579169797497;0.6893612874176306;0.518124731888902;0.9192149271264484;1.393.149.334.591.970;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8710327273231039;0.5436853504778001;0.9066163194746474;0.1175700264235214;-0.11757002642355426;-0.313183214146655;-12.993.262.901.748.000;12.993.262.901.748.000;0
10.868.437.288.646.800;11.608.990.774.341.400;0.6395579169797497;0.6893612874176306;0.518124731888902;0.9679539783528359;1.406.681.213.817.540;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8722336840728548;0.5016456790071101;0.9524272436307357;0.12479357052396406;-0.12479357052396407;-0.31281828537824286;-13.039.063.995.179.900;13.039.063.995.179.900;0
1.106.050.949.552.550;12.052.959.918.413.600;0.6395579169797497;0.6893612874176306;0.518124731888902;11.162.362.819.597.900;14.266.568.450.552.700;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8738789066086974;0.4619412235452885;0.996557466493461;0.1377764061826355;-0.13777640618263554;-0.312496914419749;-13.084.865.088.611.800;13.084.865.088.611.800;0
11.257.502.124.904.300;11.766.451.457.995.100;0.6395579169797497;0.6893612874176306;0.518124731888902;11.776.385.602.159.800;14.398.665.366.802.200;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8751788107582288;0.4221510144404346;10.401.931.014.504.700;0.15235230529852706;-0.15235230529852706;-0.3121822453740555;-13.130.208.171.109.400;13.130.208.171.109.400;0
1.195.321.472.054.270;12.215.586.805.187.300;0.6395579169797497;0.6893612874176306;0.518124731888902;1.313.537.528.907.900;14.463.102.886.923.900;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8766882474927993;0.38486767629990104;10.815.723.673.614.000;0.16337850382530986;-0.16337850382530988;-0.31183558042761256;-13.175.551.253.607.000;13.175.551.253.607.000;0
11.954.972.014.292.800;12.722.560.138.942.200;0.6395579169797497;0.6893612874176306;0.518124731888902;14.439.748.190.361.900;14.530.762.283.051.700;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8812011540197754;0.3547627999479066;11.205.544.675.462.100;0.16617056601796126;-0.1661705660179613;-0.31146416334213084;-13.223.184.390.776.200;13.223.184.390.776.200;0
13.169.261.995.566.200;135.496.743.062.529;0.6395579169797497;0.6893612874176306;0.518124731888902;15.586.549.395.688.700;1.485.939.363.567.250;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8889358292780116;0.3272715366962483;11.622.623.675.833.400;0.16390343418063272;-0.16390343418063272;-0.31112142079001726;-13.272.649.571.682.600;13.272.649.571.682.600;0
14.437.992.937.215.700;14.685.641.783.500.200;0.6395579169797497;0.6893612874176306;0.518124731888902;16.339.080.951.796.300;1.505.914.994.804.980;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8987360445395127;0.2951128854538611;12.123.234.813.304.300;0.16362868595766425;-0.16362868595766428;-0.31077784789605845;-1.332.394.679.632.640;13.323.946.796.326.400;0
14.818.833.638.723.100;1.528.391.368.550.730;0.6395579169797497;0.6893612874176306;0.518124731888902;16.946.825.073.405.400;15.455.440.696.798.400;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9086136699033194;0.24892243095435782;12.771.282.516.863.500;0.1658331529385903;-0.16583315293859033;-0.310487115442068;-13.377.534.075.641.700;13.377.534.075.641.700;0
14.922.549.115.850.100;16.806.875.496.920.900;0.6395579169797497;0.6893612874176306;0.518124731888902;17.316.887.837.024.100;15.587.537.613.047.900;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9218811923849903;0.20557862232520704;13.447.004.257.750.600;0.1656989142332974;-0.16569891423329744;-0.31045367615198616;-13.432.953.398.694.300;1.343.295.339.869.430;0
14.883.045.152.349.300;204.407.704.714.022;0.6395579169797497;0.6893612874176306;0.518124731888902;17.877.277.238.677.200;15.455.440.696.798.400;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9401742272643742;0.18377143071608396;1.398.341.836.572.010;0.1660051716484502;-0.16600517164845022;-0.31014947607107274;-13.490.662.776.418.500;13.490.662.776.418.500;0
0.9665218257998586;11.711.952.967.865.300;0.6395579169797497;0.6893612874176306;0.518124731888902;0.9319916239324967;12.465.539.763.150.800;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-13.048.242.278.090.100;0.6375711669333807;15.423.327.918.062.500;0.44826161504977474;-0.4482616150497748;-0.3264090192640091;-0.0052163952564416765;0.0052163952564416765;0
0.9872157170002579;123.340.944.872.413;0.6395579169797497;0.6893612874176306;0.518124731888902;10.120.105.101.458.600;1.272.973.359.564.980;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-13.161.430.847.785.700;0.6164705887513928;15.834.458.336.407.200;0.43147125772845507;-0.4314712577284552;-0.3263629417641928;-0.013872801915071;0.013872801915071;0
1.000.465.711.875.510;12.715.421.716.134.000;0.6395579169797497;0.6893612874176306;0.518124731888902;11.084.900.785.676.100;13.196.905.616.532.200;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-13.232.268.671.641.200;0.5981571249844413;16.144.953.616.621.200;0.4085582340509675;-0.40855823405096753;-0.3263014215704361;-0.022575009667132443;0.022575009667132443;0
11.039.457.116.400.100;1.326.019.279.172.840;0.6395579169797497;0.6893612874176306;0.518124731888902;11.697.032.405.300.400;12.800.614.867.783.600;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-1.322.954.494.247.970;0.5861255068638493;16.265.645.778.000.900;0.3644333980089979;-0.36443339800903074;-0.3262123373561801;-0.031231416325761766;0.031231416325761766;0
11.174.276.692.902.700;14.560.060.577.193.600;0.6395579169797497;0.6893612874176306;0.518124731888902;12.053.100.563.181.200;13.396.661.928.909.600;18.508.286.397.781.400;0.0;0.0;-1,40E+01;-13.168.988.286.193.000;0.5702001053575848;1.632.909.937.348.750;0.3265372869727441;-0.32653728697274415;-0.32612544827727014;-0.03993362407782288;0.03993362407782288;0
